Locus_tag	Old_locus_tag	Mutant_norm_replica1	Mutant_norm_replica2	Mutant_norm_replica3	WildType_norm_replica1	WildType_norm_replica2	WildType_norm_replica3	FoldChange	pvalue	padj
SMLT_RS19410	Smlt4080	1715.259102	1706.540853	1080.147693	936.4283367	627.2853746	702.2966876	1.985954156	9.75E-05	0.000190004
SMLT_RS19415	Smlt4081	103.2125607	105.559228	91.77125687	184.6042646	95.53845384	141.6153814	0.711118704	0.077665431	0.104164259
SMLT_RS19420	Smlt4082	1381.117718	1273.308188	1650.964911	905.4890745	749.2226117	773.1043783	1.771827539	6.24E-06	1.36E-05
SMLT_RS19425	Smlt4083	605.1671722	649.4824725	649.7404987	506.3725918	404.7813439	498.5439449	1.350495106	0.011436979	0.017404696
SMLT_RS19430	Smlt4084	1370.722209	848.1390753	1498.624625	1603.685092	1640.495819	1355.461508	0.807882367	0.209306326	0.256466101
SMLT_RS19435	Smlt4085	203.4549757	134.8812358	189.0487892	128.9135926	233.8177949	150.2857109	1.028614752	0.888126536	0.907148095
SMLT_RS19440	Smlt4086	949.7040654	833.4780714	744.2648932	563.0945725	299.1862107	293.3461473	2.182627371	7.31E-05	0.000144576
SMLT_RS19445	Smlt4087	210.1378034	168.6015448	184.4602263	253.7019503	218.7327759	242.7692253	0.78710896	0.074165137	0.099919662
SMLT_RS19450	Smlt4088	377.9510315	363.5928966	457.0208592	505.341283	507.8623073	601.1428437	0.742450926	0.020023887	0.029411354
SMLT_RS19455	Smlt4089	481.9061286	561.5164491	423.9832068	585.7833648	691.3967055	614.1483379	0.776576134	0.049156456	0.068410978
SMLT_RS19460	Smlt4090	780.4057644	729.3849437	1050.780891	1533.556098	1395.36426	1580.890075	0.567473596	3.67E-05	7.49E-05
SMLT_RS19465	Smlt4091	321.5182645	319.6098849	357.9079018	731.1978973	605.914931	641.6043813	0.504197232	5.79E-09	1.61E-08
SMLT_RS19470	Smlt4092	226.4736043	329.1395374	209.2384657	700.258635	423.6376177	452.3021877	0.485069573	0.000164175	0.000311551
SMLT_RS19475	Smlt4093	563.5851334	760.9061021	686.4490014	610.5347746	587.0586572	699.4065778	1.060589988	0.6542516	0.70105309
SMLT_RS19480	Smlt4094	508.6374392	470.618225	536.8618527	73.2229206	74.16801022	83.81318494	6.576883139	1.49E-42	2.21E-41
SMLT_RS19485	Smlt4095	435.8688713	421.503862	426.7363445	826.0783014	833.4473013	802.0054766	0.521599075	7.22E-11	2.31E-10
SMLT_RS19490	Smlt4096	461.8576456	470.618225	238.6052679	1052.966224	980.5262368	1141.593381	0.369275789	1.37E-07	3.46E-07
SMLT_RS19495	Smlt4097	2428.836589	2019.553286	2426.432032	690.9768564	629.7995444	544.7857021	3.680803466	4.06E-26	3.01E-25
SMLT_RS19500	Smlt4098	1010.592051	1433.113131	1003.97755	961.1797465	1016.981699	943.620858	1.180243569	0.234838039	0.284718628
SMLT_RS19505	Smlt4099	1130.882949	1338.549656	1211.380591	2918.603737	3769.997672	4154.532874	0.339554708	6.92E-16	3.06E-15
SMLT_RS19510	Smlt4100	191.5743932	201.5888035	222.0864416	60.84721571	70.39675546	88.14834968	2.824298715	8.02E-11	2.56E-10
SMLT_RS19515	Smlt4101	170.7833738	167.8684946	237.6875553	80.44208179	84.22468957	63.58241616	2.51143176	1.55E-07	3.90E-07
SMLT_RS19520	Smlt4102	337.1115291	318.8768347	423.9832068	138.1953713	163.4210395	99.70878898	2.681216401	5.20E-09	1.45E-08
SMLT_RS19525	Smlt4103	338.5966019	305.6819312	315.6931236	144.3832237	126.9655768	95.37362424	2.602340206	1.50E-10	4.70E-10
SMLT_RS19530	Smlt4104	115.0931432	89.43212375	118.3849214	39.18973215	74.16801022	49.13186703	1.993531213	0.000918261	0.001599847
SMLT_RS19535	Smlt4105	778.1781552	886.2576854	762.6191446	363.0206768	275.3015973	325.1373554	2.516800087	5.64E-13	2.07E-12
SMLT_RS19540	Smlt4106	215.3355582	222.114209	179.8716635	321.7683271	289.1295314	226.8736213	0.735852669	0.038499072	0.054386384
SMLT_RS19545	Smlt4107	346.021966	305.6819312	334.9650876	216.5748356	299.1862107	390.1648264	1.09228278	0.603268156	0.653056804
SMLT_RS19550	Smlt4108	1257.114138	1285.770042	1352.708326	1144.752702	1368.965477	1463.840627	0.979925208	0.859411962	0.883134314
SMLT_RS19555	Smlt4109	34.15667475	38.11861012	38.54392789	124.7883576	126.9655768	182.076919	0.256188905	2.94E-13	1.10E-12
SMLT_RS19560	Smlt4110	1425.669903	1488.091895	1599.573007	1923.390802	2417.374299	3521.598822	0.574222329	0.001034241	0.001793275
SMLT_RS19565	Smlt4111	9590.600241	9897.643729	9539.622152	17587.93927	23119.04875	28190.13124	0.421341955	1.87E-09	5.41E-09
SMLT_RS19570	Smlt4112	2771.145873	3214.425104	3004.59095	7555.367836	9276.029617	11888.46677	0.313061702	1.34E-15	5.82E-15
SMLT_RS19575	Smlt4113	9995.282583	10710.59639	11124.51176	34102.28613	38972.14666	42565.53751	0.275256238	2.38E-32	2.41E-31
SMLT_RS19580	Smlt4114	2075.389259	2083.328653	1680.331713	9791.245186	11359.01933	10943.40085	0.181982374	3.38E-49	6.09E-48
SMLT_RS19585	Smlt4115	3038.45898	3299.458926	3546.041366	13789.62917	17316.34476	18992.35672	0.197290845	1.52E-37	1.87E-36
SMLT_RS19590	Smlt4116	4438.140109	4198.911515	4850.110926	20020.79659	23977.63775	25025.46098	0.195394394	6.74E-47	1.11E-45
SMLT_RS19595	Smlt4117	3261.962439	3152.115837	2758.643982	14672.42946	17286.17472	17953.36224	0.183803844	3.14E-50	5.89E-49
SMLT_RS19600	Smlt4118	1330.625243	1353.210659	1141.634436	4536.727151	3631.718331	4514.351547	0.301690438	2.39E-23	1.55E-22
SMLT_RS19605	Smlt4119	5123.501213	7525.493299	5714.596166	6310.578185	3983.702108	3080.857074	1.372722846	0.113921534	0.147628546
SMLT_RS19610	Smlt4120	4464.871419	4593.29252	4927.198782	6614.814264	7208.124926	6390.032824	0.691852026	0.000160533	0.000304868
SMLT_RS19615	Smlt4121	5668.522936	5619.562793	5878.866715	7423.360317	8168.537804	7050.422919	0.758143816	0.004303906	0.006930876
SMLT_RS19620	Smlt4122	149.9923543	167.8684946	144.9985859	144.3832237	152.1072752	216.7582369	0.906160407	0.540968022	0.598017707
SMLT_RS19625	Smlt4123	1520.714563	4486.267192	1816.153174	32792.52403	56094.90034	63502.93814	0.051339873	2.09E-26	1.58E-25
SMLT_RS19630	Smlt4124	520.5180218	561.5164491	510.2481882	485.7464169	798.2489236	765.8791038	0.777743071	0.114422406	0.148201751
SMLT_RS19635	Smlt4125	803.4243931	876.7280329	740.594043	167.072016	155.87853	180.6318641	4.813945784	6.41E-37	7.71E-36
SMLT_RS19640	Smlt4126	1203.651517	1333.418304	1353.626039	465.1202421	512.890647	543.3406472	2.559961558	1.22E-17	5.94E-17
SMLT_RS19645		1799.165716	2045.210043	1773.020683	546.5936327	373.3542209	393.0549363	4.270765774	2.22E-24	1.51E-23
SMLT_RS19650		253.204915	209.6523557	279.9023335	155.7276199	164.6781244	186.4120837	1.467123204	0.007878528	0.012254681
SMLT_RS19655	Smlt4128	356.4174757	369.4572981	440.502033	1674.845395	2589.594933	2693.582357	0.167603541	1.61E-28	1.40E-27
SMLT_RS19660	Smlt4129	1162.069478	1385.464868	1092.077957	1061.216694	862.3602544	960.961517	1.261609625	0.061819263	0.084546442
SMLT_RS19665	Smlt4130	1029.155461	955.8974539	1291.221584	416.6487313	397.2388344	407.5054854	2.680821219	1.70E-14	6.82E-14
SMLT_RS19670	Smlt4131	197.5146844	197.9235526	176.2008132	253.7019503	233.8177949	276.0054883	0.750057974	0.023719111	0.034518499
SMLT_RS19675	Smlt4132	609.6223907	628.9570671	706.6386779	799.2642742	736.6517625	764.4340488	0.844999248	0.117303392	0.151313905
SMLT_RS19680	Smlt4133	975.6928397	944.1686508	968.18676	4161.330769	4706.525937	5375.604275	0.202798502	4.01E-45	6.35E-44
SMLT_RS19685	Smlt4135	8346.109222	6288.83762	5670.545962	8134.963348	17222.06339	14267.02715	0.512486077	0.001005863	0.001745864
SMLT_RS19690	Smlt4137	342.3092839	416.3725106	254.2063815	295.9856086	517.9189866	528.8900981	0.755917732	0.161609425	0.202955987
SMLT_RS19695	Smlt4138	274.7384708	266.8302709	283.5731837	130.9762101	148.3360204	135.8351618	1.988601652	6.98E-08	1.80E-07
SMLT_RS19700	Smlt4139	1950.643143	1820.896684	1943.715221	346.5197369	284.1011917	300.5714219	6.127036357	7.90E-58	1.92E-56
SMLT_RS19705	Smlt4140	5317.303215	4267.818234	6158.769049	431.0870537	375.8683908	190.7472485	15.74518145	8.15E-40	1.10E-38
SMLT_RS19710	Smlt4141	1622.442051	1512.282552	2115.327471	217.6061443	228.7894553	180.6318641	8.357774262	1.11E-47	1.91E-46
SMLT_RS19715	Smlt4142	84.64915047	138.5464868	111.0432208	159.8528548	128.2226617	164.7362601	0.738379023	0.088871459	0.117512717
SMLT_RS19720	Smlt4143	285.8765169	310.0802324	331.2942373	144.3832237	109.366388	88.14834968	2.692267779	8.15E-10	2.43E-09
SMLT_RS19725	Smlt4144	654.9171115	541.7240939	685.5312889	475.4333295	275.3015973	190.7472485	1.993450006	0.001694076	0.002860943
SMLT_RS19730	Smlt4145	403.1972694	445.6945184	411.1352308	413.5548051	461.3501653	408.9505403	0.981605119	0.869003427	0.891542928
SMLT_RS19735	Smlt4146	67.5708131	30.05505798	58.7336044	88.69255171	33.94129281	43.35164738	0.933658587	0.81979563	0.850363712
SMLT_RS19740	Smlt4147	5.940291261	7.330501947	5.506275412	9.281778668	5.028339676	26.01098843	0.476661121	0.111309345	0.144428296
SMLT_RS19745	Smlt4148	1874.161893	1781.311973	1766.596695	1944.016977	1214.344032	1144.483491	1.259286256	0.161038318	0.20241733
SMLT_RS19750	Smlt4149	10463.82306	11110.8418	10769.35699	12715.00547	6612.266674	6313.444914	1.261295903	0.236046755	0.285994695
SMLT_RS19755	Smlt4151	220.5333131	206.7201549	264.3012198	262.9837289	168.4493791	119.9395578	1.247839407	0.282479824	0.334861941
SMLT_RS19760	Smlt4152	168.5557645	172.2667958	175.2831006	100.0369479	74.16801022	83.81318494	1.99131595	5.28E-06	1.16E-05
SMLT_RS19765	Smlt4153	78.70885921	89.43212375	67.91073009	56.72198075	49.02631184	60.69230634	1.423340153	0.052629569	0.072804237
SMLT_RS19770	Smlt4154	193.059466	162.004093	162.4351247	49.50281956	40.22671741	49.13186703	3.725718109	1.00E-14	4.08E-14
SMLT_RS19775	Smlt4155	77.9663228	54.9787646	65.15759238	29.90795349	60.34007611	14.45054913	1.883335968	0.0342177	0.048726508
SMLT_RS19780	Smlt4156	376.4659587	344.5335915	348.7307761	180.4790297	123.1943221	161.8461502	2.293802374	8.70E-09	2.39E-08
SMLT_RS19785	Smlt4157	1426.412439	1581.18927	1080.147693	343.4258107	364.5546265	394.4999912	3.712032614	1.96E-20	1.11E-19
SMLT_RS19790	Smlt4158	514.5777305	384.8513522	581.8297686	134.0701363	95.53845384	73.69780055	4.848434275	1.50E-16	6.83E-16
SMLT_RS19795	Smlt4159	735.85358	631.1562176	840.624713	254.733259	197.3623323	231.208786	3.225733354	6.52E-17	3.04E-16
SMLT_RS19800	Smlt4160	239.0967233	255.1014678	217.4978788	92.81778668	75.42509514	128.6098872	2.410558293	1.93E-07	4.81E-07
SMLT_RS19805	Smlt4161	1277.162621	993.2830138	1058.122592	215.5435268	125.7084919	108.3791185	7.361360007	2.74E-25	1.97E-24
SMLT_RS19810	Smlt_t62	21.53355582	43.24996149	22.02510165	100.0369479	52.7975666	99.70878898	0.34518743	7.43E-05	0.000146864
SMLT_RS19815	Smlt4163	34.15667475	35.18640935	33.03765247	50.5341283	38.96963249	44.7967023	0.760413496	0.188640141	0.233118144
SMLT_RS19820	Smlt4165	2351.612803	1953.578769	2270.420895	22833.17552	24990.84819	26405.48842	0.088581433	1.23E-109	9.75E-108
SMLT_RS19825	Smlt4166	38.6118932	54.9787646	49.55647871	120.6631227	100.5667935	121.3846127	0.417461781	9.10E-07	2.14E-06
SMLT_RS19830	Smlt4167	712.0924149	759.4400017	675.4364506	676.538534	676.3116864	787.5549275	1.004105922	0.970602727	0.975612787
SMLT_RS19835	Smlt4168	548.7344053	653.1477235	645.1519358	1074.623708	984.2974916	971.0769014	0.609212378	9.26E-06	1.99E-05
SMLT_RS19840	Smlt4169	83.90661406	87.96602336	82.59413119	136.1327538	111.8805578	173.4065895	0.605821053	0.002743009	0.004534912
SMLT_RS19845	Smlt4170	110.6379247	124.6185331	129.3974722	253.7019503	252.6740687	225.4285664	0.497141598	1.46E-07	3.67E-07
SMLT_RS19850	Smlt4171	611.1074635	694.9315846	793.821372	511.5291355	510.3764771	413.285705	1.460924158	0.004076816	0.006609324
SMLT_RS19855	Smlt4172	836.8385314	804.8891138	929.6428321	552.7814851	462.6072502	484.0933958	1.712659185	3.34E-06	7.45E-06
SMLT_RS19860	Smlt4173	1044.006189	1197.804018	1272.867333	1151.971864	1406.678024	1492.741725	0.867846731	0.258106957	0.309300715
SMLT_RS19865	Smlt4174	794.5139562	977.8889597	830.5298747	1046.778372	1357.651713	1710.945017	0.632967632	0.003421921	0.005606856
SMLT_RS19870	Smlt4175	781.8908373	690.5332834	673.6010255	594.0338347	670.0262618	806.3406413	1.037963729	0.773219416	0.808343982
SMLT_RS19875	Smlt4176	477.4509101	572.5122021	490.0585117	1942.985668	2584.566593	2816.412025	0.209813133	1.15E-28	1.00E-27
SMLT_RS19880	Smlt4177	533.8836771	788.7620095	717.6512288	1907.921171	2499.084819	2677.686753	0.288032997	1.09E-15	4.76E-15
SMLT_RS19885	Smlt4178	1215.532099	1294.566644	1572.959343	3047.517329	3778.797267	4390.076825	0.36402492	1.21E-12	4.32E-12
SMLT_RS19890	Smlt4179	2460.765655	1616.375679	2533.804402	1190.130287	1068.522181	1099.686789	1.967964393	7.39E-06	1.60E-05
SMLT_RS19895	Smlt4180	111.3804611	85.76687278	96.35981972	106.2248003	62.85424595	73.69780055	1.201588306	0.338906341	0.396460907
SMLT_RS19900	Smlt4181	3190.678944	3348.573289	3608.44582	2070.867952	1380.279241	1586.670294	2.013355146	4.53E-07	1.09E-06
SMLT_RS19905	Smlt4182	2027.866929	2546.616376	1939.126658	1314.918645	1033.323803	1104.021953	1.886176573	1.82E-06	4.17E-06
SMLT_RS19910	Smlt4183	927.4279732	1066.588033	1057.204879	597.127761	575.7448929	468.1977917	1.856782616	4.16E-07	1.01E-06
SMLT_RS19915	Smlt4184	3068.902973	2921.205026	3161.519799	4925.530546	4746.752654	5184.857027	0.615971995	2.11E-07	5.24E-07
SMLT_RS19920	Smlt4185	1932.079733	2180.824329	1802.387485	1026.152197	589.572827	656.0549304	2.601217825	1.72E-08	4.64E-08
SMLT_RS19925	Smlt4186	851.6892596	954.4313535	802.0807851	331.0501058	243.8744743	249.9944999	3.154315034	5.28E-17	2.48E-16
SMLT_RS19930	Smlt4187	581.4060072	535.8596923	490.9762243	220.7000705	152.1072752	164.7362601	2.981882719	8.47E-14	3.27E-13
SMLT_RS19935	Smlt4188	703.181978	715.45699	641.4810856	612.5973921	463.8643351	508.6593293	1.298504555	0.036208821	0.051394803
SMLT_RS19940	Smlt4189	737.3386528	807.8213146	740.594043	252.6706415	124.451407	89.59340459	4.870962553	1.51E-11	5.04E-11
SMLT_RS19945	Smlt4190	4112.166626	4391.703716	3622.211509	3796.247475	3875.592805	4326.494409	1.010862596	0.921033959	0.935070169
SMLT_RS19950	Smlt4191	304.4399271	321.0759853	369.8381652	1446.926163	2222.526137	2525.955987	0.160652727	1.78E-27	1.44E-26
SMLT_RS19955	Smlt4192	181.9214199	211.8515063	173.4476755	168.1033248	174.7348037	232.653841	0.989704886	0.945567068	0.955951691
SMLT_RS19960	Smlt4193	553.9321601	620.8935149	562.5578046	457.9010809	482.7206089	488.4285605	1.216638828	0.068842	0.093319155
SMLT_RS19965	Smlt4194	475.9658373	656.8129744	578.1589183	560.0006463	594.6011667	680.6208639	0.932993694	0.6086772	0.658337929
SMLT_RS19970	Smlt4195	594.7716625	548.3215456	677.2718757	1125.157836	1132.633512	1023.098878	0.554346087	2.19E-07	5.42E-07
SMLT_RS19975	Smlt4196	1309.091687	1285.770042	1255.430794	731.1978973	364.5546265	398.8351559	2.571831336	9.01E-07	2.12E-06
SMLT_RS19980	Smlt4197	563.5851334	753.5756001	691.9552768	561.031955	769.3359704	643.0494362	1.018503949	0.897669962	0.915388322
SMLT_RS19985	Smlt4198	40.83950242	65.24146733	33.95536504	29.90795349	54.05465152	28.90109826	1.245887844	0.413733578	0.473386013
SMLT_RS19990	Smlt4199	130.6864077	123.1524327	160.5996995	108.2874178	76.68218006	67.9175809	1.624201792	0.007551979	0.011790216
SMLT_RS19995	Smlt4200	441.0666261	417.838611	518.5076013	205.2304394	120.6801522	114.1593381	3.111606048	6.95E-10	2.09E-09
SMLT_RS20000	Smlt4201	55.69023057	64.50841713	75.25243064	72.19161186	31.42712298	40.46153756	1.340008933	0.227377329	0.276600532
SMLT_RS20005	Smlt4202	80.93646843	104.8261778	114.7140711	431.0870537	357.012117	465.3076819	0.239287589	1.03E-20	5.90E-20
SMLT_RS20010	Smlt4203	454.4322815	559.3172986	534.108715	509.466518	533.0040057	575.1318553	0.957412917	0.71385673	0.756120633
SMLT_RS20015	Smlt4204	197.5146844	174.4659463	177.1185258	60.84721571	45.25505708	37.57142773	3.776176279	4.69E-14	1.84E-13
SMLT_RS20020	Smlt4205	155.1901092	155.4066413	156.9288493	71.16030312	46.512142	53.46703177	2.710131145	4.41E-09	1.24E-08
SMLT_RS20025	Smlt4206	429.1860436	532.9274915	412.9706559	127.8822839	131.9939165	109.8241734	3.713271659	7.41E-20	4.06E-19
SMLT_RS20030	Smlt4207	201.9699029	287.3556763	257.8772318	57.75328949	45.25505708	72.25274564	4.281125116	1.87E-15	8.02E-15
SMLT_RS20035	Smlt4208	253.9474514	255.1014678	242.2761181	125.8196664	94.28136893	93.92856933	2.379520019	3.20E-09	9.12E-09
SMLT_RS20040	Smlt4209	250.9773058	291.0209273	295.5034471	66.00375942	55.31173644	47.68681212	4.912537983	2.53E-23	1.63E-22
SMLT_RS20045	Smlt4210	72.76856795	68.9067183	55.06275412	17.53224859	49.02631184	33.23626299	1.994681205	0.007615385	0.011881878
SMLT_RS20050	Smlt4211	1472.449696	1441.909733	1695.015114	271.2341988	158.3926998	193.6373583	7.371244752	2.96E-35	3.34E-34
SMLT_RS20055	Smlt4213	346.7645024	339.4022401	392.7809794	173.2598685	139.536426	131.4999971	2.416875747	2.29E-10	7.13E-10
SMLT_RS20060	Smlt4214	3165.432706	4046.437075	3540.53509	3402.287536	5492.204011	6614.016336	0.693444584	0.043679064	0.061208719
SMLT_RS20065	Smlt4215	311.8652912	397.3132055	342.3067881	515.6543704	771.8501403	1115.582393	0.438068833	3.43E-05	7.02E-05
SMLT_RS20070	Smlt4216	1110.091929	785.8298087	1080.147693	221.7313793	204.9048418	170.5164797	4.971099458	3.79E-26	2.82E-25
SMLT_RS20075	Smlt4217	23.01862864	22.72455604	52.30961642	90.7551692	85.48177449	89.59340459	0.364656306	4.65E-05	9.40E-05
SMLT_RS20080	Smlt4218	1056.629308	1201.469269	1356.379177	1351.014451	1714.66383	1796.203257	0.743593678	0.026310032	0.038053299
SMLT_RS20085	Smlt4219	100.242415	73.30501947	86.26498146	244.4201716	250.1598989	234.0988959	0.356386373	1.48E-12	5.25E-12
SMLT_RS20090	Smlt4221	171.5259102	189.8600004	181.7070886	560.0006463	558.145704	543.3406472	0.326800135	2.51E-23	1.63E-22
SMLT_RS20095	Smlt4222	210.1378034	225.0464098	187.213364	140.2579888	149.5931054	140.1703265	1.449148622	0.00590816	0.009362445
SMLT_RS20100		296.2720267	346.7327421	300.09201	112.4126528	98.05262368	102.5988988	3.007491394	1.57E-15	6.80E-15
SMLT_RS20105	Smlt4223	242.8094053	208.9193055	223.9218668	133.0388276	101.8238784	121.3846127	1.892840852	9.32E-06	2.00E-05
SMLT_RS20110	Smlt4224	58.6603762	87.23297317	53.22732899	47.44020208	51.54048168	34.68131791	1.486537018	0.073462272	0.09915742
SMLT_RS20115	Smlt4225	124.7461165	148.8091895	174.3653881	85.59862549	81.71051974	65.02747107	1.915714414	0.000143044	0.000273192
SMLT_RS20120	Smlt4226	11.13804611	9.529652531	19.27196394	9.281778668	20.1133587	7.225274564	1.078483199	0.846307557	0.872323933
SMLT_RS20125	Smlt4227	72.76856795	70.37281869	66.07530495	50.5341283	41.48380233	78.03296529	1.241190832	0.292448206	0.345869018
SMLT_RS20130	Smlt4228	1481.360133	1861.214444	1530.744565	501.2160481	281.5870219	270.2252687	4.616847675	3.92E-16	1.76E-15
SMLT_RS20135	Smlt4229	583.6336164	641.4189204	524.0138768	155.7276199	131.9939165	180.6318641	3.743140362	3.11E-21	1.84E-20
SMLT_RS20140	Smlt4231	589.5739077	596.7028585	714.8980911	187.6981908	99.3097086	109.8241734	4.762575772	6.60E-17	3.07E-16
SMLT_RS20145	Smlt4232	103.9550971	93.83042492	93.60668201	66.00375942	77.93926498	76.58791038	1.326519525	0.079767292	0.106870018
SMLT_RS20150	Smlt4233	135.1416262	170.8006954	141.3277356	247.5140978	323.0708242	416.1758149	0.454627046	4.53E-06	1.00E-05
SMLT_RS20155	Smlt4234	1290.528276	1422.117378	1071.88828	998.3068612	594.6011667	657.4999853	1.680327683	0.002290906	0.003822959
SMLT_RS20160	Smlt4235	165.5856189	162.7371432	144.9985859	76.31684682	43.99797217	36.12637282	2.985038649	1.24E-07	3.15E-07
SMLT_RS20165	Smlt4236	197.5146844	208.9193055	228.5104296	113.4439615	95.53845384	85.25823985	2.144581608	2.80E-07	6.91E-07
SMLT_RS20170	Smlt4237	441.0666261	420.0377616	498.3179248	179.4477209	174.7348037	226.8736213	2.344862924	3.20E-10	9.86E-10
SMLT_RS20175	Smlt4238	338.5966019	378.9869507	312.0222734	177.3851034	194.8481624	203.7527427	1.792148051	6.20E-06	1.35E-05
SMLT_RS20180	Smlt4239	48.2648665	53.51266421	60.56902954	1109.688205	1502.216478	1617.016447	0.038305337	3.71E-91	2.21E-89
SMLT_RS20185	Smlt4240	271.0257888	292.4870277	365.2496024	3152.710821	4729.153465	4956.538351	0.072295018	2.65E-58	6.54E-57
SMLT_RS20190	Smlt4241	708.3797329	641.4189204	691.9552768	5322.584412	7269.722087	8152.999818	0.098428263	6.58E-60	1.72E-58
SMLT_RS20195	Smlt4242	674.2230581	677.3383799	736.0054801	868.3619598	979.2691519	1031.769208	0.725301083	0.003222751	0.005292503
SMLT_RS20200	Smlt4243	1107.121784	1125.232049	1314.164398	2183.280604	1836.601067	1904.582375	0.598293525	7.12E-06	1.54E-05
SMLT_RS20205	Smlt4244	138.1117718	129.7498845	139.4923104	1059.154077	1175.374399	1404.593375	0.111964279	9.64E-63	2.71E-61
SMLT_RS20210	Smlt4245	237.6116504	224.3133596	289.9971717	374.3650729	422.3805328	478.3131761	0.589764729	0.000127168	0.000244532
